"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"""
"Channel Islands,""CHI"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"Chile,""CHL"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""7.0351764559746"",""7.1510411798954"",""7.2660237550736"",""7.3333039879799"",""6.9011501967907"",""6.5887153148651"",""6.0351673513651"",""6.1753753572702"",""6.7404791712761"",""7.2091847658157"",""6.7748934030533"",""6.7717887461185"",""7.0209197700024"",""7.4447833001614"",""7.8072987496853"",""8.302691578865"",""8.5173934698105"",""8.9835099875927"","""","""""
"China,""CHN"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.473415017128"",""4.2203508317471"",""4.348249360919"",""4.3803237378597"",""4.256895929575"",""4.142215102911"",""3.9187099784613"",""3.6586847156286"",""3.8772270083427"",""4.3218243867159"",""4.2079914361238"",""4.3255131691694"",""4.5493990182877"",""4.7100223600864"",""4.7732271254063"",""4.8887230455875"",""4.9818806350231"",""5.1511932164431"","""","""""
"Cote d'Ivoire,""CIV"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""5.6004475802183"",""4.794317856431"",""4.3955363333225"",""4.5412514358759"",""5.1546547561884"",""5.2877005189657"",""5.7562481611967"",""6.2926188111305"",""6.314691901207"",""6.1771992594004"",""6.1036702245474"",""6.0779076069593"",""6.1198800802231"",""5.1389668136835"",""5.1573250442743"",""4.4219817966223"",""4.536222666502"",""4.4530343264341"","""","""""
"Cameroon,""CMR"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.9823453873396"",""4.1825540363789"",""4.3510768562555"",""4.4148281216621"",""4.0504157543182"",""4.1420962661505"",""4.1026510298252"",""4.1600547730923"",""4.3993443250656"",""4.3296810239553"",""4.5039176940918"",""3.3988416194916"",""4.5420229434967"",""4.5031800866127"",""4.5342791825533"",""4.6995233744383"",""4.6790789812803"",""4.6706669032574"","""","""""
"Congo, Dem. Rep.,""COD"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1.5723785385489"",""2.7297282591462"",""2.676753140986"",""3.8401566445828"",""4.4422674924135"",""4.2746335268021"",""4.4560797512531"",""4.4406939297914"",""5.1411304622889"",""4.6441722661257"",""4.0192760527134"",""3.4316405653954"",""3.5675294697285"",""3.5650923848152"",""3.9794117212296"",""3.9419956505299"",""3.8874249905348"",""3.9787229150534"","""","""""
"Congo, Rep.,""COG"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1.6939245164394"",""2.3758422583342"",""1.8762666732073"",""2.115878649056"",""2.1055463701487"",""1.8758719787002"",""1.7823992297053"",""2.243641577661"",""2.5532465428114"",""2.2214433178306"",""1.9805746152997"",""1.8515350297093"",""2.474332973361"",""2.4884678423405"",""2.5074198842049"",""3.4153521060944"",""3.4869469702244"",""2.9302792623639"","""","""""
"Colombia,""COL"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""5.6523039937019"",""5.9603195637464"",""5.7502616196871"",""5.7924907654524"",""5.8164320886135"",""6.0854122042656"",""6.3523672521114"",""6.5060161054134"",""6.8554006516933"",""7.30831772089"",""7.0826567709446"",""6.7906990647316"",""6.7523114383221"",""7.2626985609531"",""7.146579772234"",""7.2974234819412"",""7.2136797010899"",""7.2262808680534"","""","""""
"Comoros,""COM"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""12.240326404571"",""10.934948176146"",""10.957794636488"",""10.326181352138"",""10.318253189325"",""9.8587021231651"",""9.701057523489"",""9.3419134616852"",""8.9773647487164"",""8.5668042302132"",""8.5149616003036"",""9.0987093746662"",""7.928080111742"",""7.766879349947"",""7.5846806168556"",""7.7752225100994"",""7.4866473674774"",""7.3843739926815"","""","""""
"Cabo Verde,""CPV"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.4340118765831"",""4.7524437308311"",""4.7556944191456"",""4.5000862330198"",""4.377106577158"",""4.2736411094666"",""4.4897496700287"",""4.1890013962984"",""3.5831287503243"",""3.881524503231"",""4.4755574315786"",""4.3052744120359"",""5.1336545497179"",""5.2899423986673"",""5.3272224962711"",""4.8186093568802"",""4.8432540148497"",""5.1654886454344"","""","""""
"Costa Rica,""CRI"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""6.59314468503"",""6.4996495842934"",""6.8998910486698"",""6.9998942315578"",""6.6592693328857"",""6.6951557993889"",""6.9699265062809"",""7.0332415401936"",""7.5146146118641"",""7.9073444008827"",""8.1133998930454"",""8.2180522382259"",""7.9135097563267"",""7.8683219850063"",""7.8817516565323"",""7.82286003232"",""7.5334690511227"",""7.3287963867188"","""","""""
"Caribbean small states,""CSS"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.8060029209693"",""4.6099403335689"",""4.7878893543181"",""4.6755513158428"",""4.9794014446104"",""4.7750087054675"",""4.8581088228631"",""4.9425662638744"",""4.7767482890148"",""5.5095441320813"",""5.3682265106816"",""5.1997193289483"",""5.2988213490201"",""5.4167986038095"",""5.4046023219023"",""5.8022787155465"",""6.1592310065496"",""6.1532378123114"","""","""""
"Cuba,""CUB"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""6.5818980336189"",""6.982097774744"",""7.1148164570332"",""7.1029543876648"",""6.8317875266075"",""8.7552547454834"",""8.2719057798386"",""10.967491567135"",""11.314228177071"",""12.290539592504"",""10.688082873821"",""11.312986165285"",""9.2994093894958"",""10.430995374918"",""12.141234427691"",""12.814013659954"",""12.217751145363"",""11.711326986551"","""","""""
"Curacao,""CUW"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"Cayman Islands,""CYM"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"Cyprus,""CYP"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""5.3080007433891"",""5.3394045680761"",""5.6156598031521"",""5.6356877088547"",""5.4055813699961"",""5.4358094930649"",""5.4635748267174"",""5.3574487566948"",""6.0153529047966"",""6.4660079777241"",""6.2793493270874"",""6.5914548933506"",""6.6891483962536"",""6.9012813270092"",""6.7795343697071"",""6.8090327084065"",""6.7887097597122"",""6.6845692694187"","""","""""
"Czech Republic,""CZE"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""5.7175531983375"",""5.8876473456621"",""6.1988722532988"",""6.5544657409191"",""6.3854724168778"",""6.3810102641582"",""6.1955314129591"",""6.0160484164953"",""6.3597336411476"",""7.2929047048092"",""6.9280624389648"",""6.976892054081"",""7.0284351706505"",""7.8066952526569"",""7.653085142374"",""7.2427570819855"",""7.1495987474918"",""7.2313390672207"","""","""""
"Germany,""DEU"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""9.8373241722584"",""9.8724685609341"",""10.116824507713"",""10.337555408478"",""10.080330818892"",""10.227697342634"",""10.116828233004"",""9.9711924791336"",""10.157392919064"",""11.139829456806"",""11.005403101444"",""10.720537602901"",""10.776902735233"",""10.931909829378"",""10.960460454225"",""11.088012903929"",""11.130659282207"",""11.246834695339"","""","""""
"Djibouti,""DJI"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.1253037750721"",""3.9401963353157"",""5.0359215587378"",""5.5818993598223"",""4.6661339700222"",""4.5272771269083"",""4.8926007002592"",""4.7932390123606"",""4.478856921196"",""4.5118700712919"",""4.2971100658178"",""4.7382939606905"",""4.6317685395479"",""4.0986981242895"",""4.1381437331438"",""4.38930131495"",""3.749318420887"",""3.316517919302"","""","""""
"Dominica,""DMA"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""5.2412837743759"",""5.3384318947792"",""5.4392378777266"",""5.3441051393747"",""5.1305122673511"",""5.232971534133"",""5.2250038832426"",""5.364777892828"",""5.4683659225702"",""5.6075613945723"",""5.5698517709971"",""5.3345035761595"",""5.8282893151045"",""5.2950263023377"",""5.4615773260593"",""5.4116278886795"",""5.2103217691183"",""5.8768890798092"","""","""""
"Denmark,""DNK"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""8.1043809652328"",""8.448326587677"",""8.7025120854378"",""8.903630822897"",""9.0074308216572"",""9.0905711054802"",""9.1687969863415"",""9.3251556158066"",""9.5113433897495"",""10.67431718111"",""10.333155840635"",""10.152908414602"",""10.241355746984"",""10.169582813978"",""10.171903669834"",""10.22716537118"",""10.181234031916"",""10.108279436827"","""","""""
"Dominican Republic,""DOM"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.8842750489712"",""4.8818331211805"",""4.9864903092384"",""4.3888829648495"",""4.287738725543"",""4.3538916856051"",""3.9936542510986"",""4.207319766283"",""4.7250762581825"",""5.0870679318905"",""5.579400062561"",""5.665098875761"",""5.8852057904005"",""5.764077231288"",""5.8472294360399"",""5.9824705123901"",""6.0966040939093"",""6.1363950371742"","""","""""
"Algeria,""DZA"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.4890327602625"",""3.8378771394491"",""3.7300415337086"",""3.6010410636663"",""3.5440731793642"",""3.2351613044739"",""3.3551018685102"",""3.8214158266783"",""4.2018838226795"",""5.3593955934048"",""5.1171716302633"",""5.2674807608128"",""6.0005098581314"",""6.0357626527548"",""6.5472140908241"",""6.9784760475159"",""6.6038444638252"",""6.3743218779564"","""","""""
"East Asia & Pacific (excluding high income),""EAP"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.9571473615588"",""3.8586760781633"",""3.9152722475927"",""3.9798379372448"",""3.8889166268787"",""3.8826145948421"",""3.7351389702546"",""3.5687476139223"",""3.7335289356333"",""4.1281441449177"",""4.0322687921616"",""4.1390508541101"",""4.3440053039938"",""4.5040179500073"",""4.5885600117796"",""4.6999296193134"",""4.7792579747479"",""4.9102086184472"","""","""""
"Early-demographic dividend,""EAR"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.8783261405653"",""5.1276780678513"",""4.8479095776821"",""4.942400537524"",""4.8937459688429"",""4.8406347199943"",""4.8458694298932"",""4.8211122403995"",""4.7589484566117"",""5.1664320010043"",""4.9709483989076"",""4.8949170780761"",""4.9582455732017"",""4.9972097128807"",""5.0414267327957"",""5.1418265248752"",""5.0279392908054"",""5.0249880039557"","""","""""
"East Asia & Pacific,""EAS"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""6.1854837709848"",""6.2221912880185"",""6.1910614276597"",""6.2881389817732"",""6.2618131979598"",""6.2150378683266"",""6.0175626443884"",""5.8112020553116"",""5.9558012527315"",""6.4497357974859"",""6.3325522389959"",""6.7547384590236"",""6.8162716698329"",""6.5901454702182"",""6.5298055283708"",""6.489696468068"",""6.6133193396869"",""6.6483113994569"","""","""""
"Europe & Central Asia (excluding high income),""ECA"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.9030055783973"",""5.1894902505211"",""5.4348057359391"",""5.384157319423"",""5.163305698044"",""5.1581627721368"",""5.1344263584058"",""5.0715332858504"",""5.1193435441042"",""5.6705092855468"",""5.2013298856097"",""4.9172459229805"",""5.0016187508311"",""5.0908647371817"",""5.0797103427678"",""5.1000244737957"",""5.1780774858545"",""5.1997129068779"","""","""""
"Europe & Central Asia,""ECS"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""7.8228252670005"",""8.0119418632491"",""8.2465591899782"",""8.4578639717045"",""8.4262582065771"",""8.423205830212"",""8.3562251339949"",""8.2457284849677"",""8.4425717237292"",""9.2670958541562"",""9.036630384061"",""8.8901417017412"",""8.8772293646031"",""9.1041253030944"",""9.2098966398018"",""9.287158891848"",""9.3480635360623"",""9.2613040956151"","""","""""
"Ecuador,""ECU"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.3152896910906"",""3.7375584244728"",""4.4575896114111"",""5.4248601198196"",""5.5507846176624"",""5.57841360569"",""5.6872218847275"",""5.8648902922869"",""5.8163765817881"",""6.4387328922749"",""7.1219563484192"",""7.8652180731297"",""8.4796823561192"",""8.5598342120647"",""8.6212746798992"",""8.588457107544"",""8.2959607243538"",""8.2574293017387"","""","""""
"Egypt, Arab Rep.,""EGY"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.9224428832531"",""5.4003033787012"",""5.510737746954"",""5.2242528647184"",""4.8573236912489"",""4.922291636467"",""4.8419006168842"",""4.444932565093"",""4.4663481414318"",""4.3787013739348"",""4.1531950235367"",""4.3570693582296"",""4.5530542731285"",""4.6541605144739"",""4.6917371451855"",""5.3365726023912"",""5.3630463778973"",""5.2876368165016"","""","""""
"Euro area,""EMU"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""8.6481189726502"",""8.741653678863"",""8.9541139418739"",""9.1612866908236"",""9.1657816669697"",""9.2561584860041"",""9.2539361077843"",""9.1528017002111"",""9.4446726523428"",""10.20413010945"",""10.166062086926"",""10.062970912408"",""10.168473371614"",""10.213637621942"",""10.259201061774"",""10.202295862169"",""10.190796164858"",""10.13487078675"","""","""""
"Eritrea,""ERI"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.4630650430918"",""4.5808788388967"",""5.1760412752628"",""5.6785009801388"",""5.4250575602055"",""5.3124163299799"",""5.3075112402439"",""4.0850505232811"",""3.8957629352808"",""4.3539792299271"",""3.4558691084385"",""4.1487276554108"",""2.9387500137091"",""2.834758348763"",""2.8187712654471"",""2.8643431141973"",""2.9081244021654"",""2.8700234368443"","""","""""
"Spain,""ESP"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""6.8160615861416"",""6.7831337451935"",""6.802923232317"",""7.5289495289326"",""7.6156809926033"",""7.6728574931622"",""7.7542677521706"",""7.8322030603886"",""8.2887411117554"",""8.9841827750206"",""9.0112723410129"",""9.0782463550568"",""9.0715177357197"",""9.0201452374458"",""9.0236261487007"",""9.1092482209206"",""8.9714080095291"",""8.8731296360493"","""","""""
"Estonia,""EST"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""5.1645081490278"",""4.7879360616207"",""4.7327823936939"",""4.881227016449"",""5.1557239145041"",""5.0913244485855"",""4.7789830714464"",""5.0300382077694"",""5.7521611452103"",""6.5425485372543"",""6.3336931169033"",""5.8226622641087"",""5.827746167779"",""6.0098420828581"",""6.1167862266302"",""6.3863039016724"",""6.5033569931984"",""6.4293578267097"","""","""""
"Ethiopia,""ETH"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4.3650466948748"",""4.7231670469046"",""4.7126296907663"",""4.8997092992067"",""4.3128184974194"",""4.1009813547134"",""4.4575728476047"",""5.0012834370136"",""4.2806390672922"",""4.6498343348503"",""5.4663721472025"",""4.4689778238535"",""4.5395959168673"",""4.0750652551651"",""4.0336322039366"",""3.9449203759432"",""3.8511946797371"",""3.5025574266911"","""","""""
"European Union,""EUU"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""8.4399989229693"",""8.5567849378596"",""8.7726559394983"",""8.9869504101724"",""8.9771532592918"",""9.041003358708"",""9.0147836108985"",""8.9010448684122"",""9.1648077901347"",""9.9219126038679"",""9.8492032919353"",""9.8087271952614"",""9.9123885562568"",""9.9701695165904"",""10.003807983823"",""9.9390150515242"",""9.9343250986941"",""9.8718595439118"","""","""""
"Fragile and conflict affected situations,""FCS"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""5.1269816188073"",""5.5765382150899"",""5.0668357232137"",""5.6049813714556"",""5.1430457719205"",""4.6871214217961"",""5.1069863695003"",""5.0198081480343"",""4.6152023755518"",""5.2968749257903"",""4.8044933473873"",""4.6596474569877"",""4.5050533703156"",""4.3751078298256"",""4.4911662344978"",""4.4512450853423"",""4.5346405880814"",""4.8112938543992"","""","""""
"Finland,""FIN"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""6.8428970873356"",""6.9929450750351"",""7.3654145002365"",""7.6696425676346"",""7.7971570193768"",""8.0039173364639"",""8.0097213387489"",""7.8312717378139"",""8.09081569314"",""8.8798478245735"",""8.8771246373653"",""8.9576318860054"",""9.3015268445015"",""8.6726531386375"",""9.4930745661259"",""9.7041226923466"",""9.4283878803253"",""9.2069387435913"","""","""""
"Fiji,""FJI"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.7225618958473"",""3.161883726716"",""3.2484300434589"",""3.2422613352537"",""3.5540912300348"",""3.5589624196291"",""3.6578871309757"",""3.7290424108505"",""3.4495405852795"",""3.8306377828121"",""3.7013612687588"",""3.4048464149237"",""3.5369902849197"",""3.4666925668716"",""3.6492556333542"",""3.5688634961843"",""3.5348009318113"",""3.5007447004318"","""","""""
"France,""FRA"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""9.5844775438309"",""9.7056277096271"",""10.022186487913"",""10.082833468914"",""10.164293646812"",""10.214844346046"",""10.397581011057"",""10.334610939026"",""10.513606667519"",""11.300997436047"",""11.239023506641"",""11.203093081713"",""11.315470188856"",""11.435729265213"",""11.571124941111"",""11.459076404571"",""11.47892549634"",""11.31289228797"","""","""""
"Faroe Islands,""FRO"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"Micronesia, Fed. Sts.,""FSM"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""7.7651113271713"",""8.4526002407074"",""7.8972041606903"",""9.5715045928955"",""12.027157098055"",""17.733067274094"",""10.741291195154"",""11.058504134417"",""11.991379410029"",""12.552592158318"",""13.106244802475"",""13.095274567604"",""12.314756959677"",""12.175968289375"",""11.804105341435"",""12.53152191639"",""12.590965628624"",""12.351549416781"","""","""""
"Gabon,""GAB"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.9053673148155"",""3.1524647027254"",""3.3304624259472"",""3.5369150340557"",""3.3314000815153"",""2.9341025277972"",""3.1450886279345"",""3.1514998525381"",""2.7944516390562"",""3.8398135453463"",""2.475567907095"",""2.5577165186405"",""2.4209752678871"",""2.8408709913492"",""2.532821148634"",""2.6574378833175"",""3.1076975166798"",""2.7807459235191"","""","""""
"United Kingdom,""GBR"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""5.9715919196606"",""6.3109867274761"",""6.568206846714"",""6.8325445055962"",""7.0355884730816"",""7.1745656430721"",""7.3081962764263"",""7.4061170220375"",""7.6454810798168"",""8.4815829992294"",""8.4339447319508"",""8.3761110901833"",""8.2859180867672"",""9.7657643258572"",""9.7566820681095"",""9.6868455410004"",""9.6990443766117"",""9.6316941082478"","""","""""
"Georgia,""GEO"",""Current health expenditure (% of GDP)"",""SH.XPD.CHEX.GD.ZS"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""7.3969885706902"",""7.3703922331333"",""8.0337986350059"",""8.2554884254932"",""8.3163678646088"",""8.3039328455925"",""7.8462652862072"",""7.6438739895821"",""8.6815200746059"",""9.8354272544384"",""9.5453888177872"",""8.3881035447121"",""8.3731420338154"",""8.3957239985466"",""8.4388189017773"",""7.9323589801788"",""8.4213465452194"",""7.6016589999199"","""","""""
